timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-03-29 21:08:37.000,226,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,177,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,227,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,228,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,229,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,178,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,179,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,230,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,179,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:37.000,181,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:43.000,463,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:43.000,384,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:44.000,587,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:54.000,588,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:54.000,589,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:08:54.000,590,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:01.000,306,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:02.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:02.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:16.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:16.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:31.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:31.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:46.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:09:46.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,306,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:16.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:16.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:31.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:31.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:46.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:10:46.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,306,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:02.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:02.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:17.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:17.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:32.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:32.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:47.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:11:47.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,306,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,128,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:01.000,305,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:16.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:16.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:29.000,594,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:31.000,130,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:31.000,307,0.0,0,-0.11,-0.22,-0.11
2024-03-29 21:12:39.000,598,0.0,0,-0.11,-0.22,-0.11
