timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-03-05 19:05:03.311511,226,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.316597,653,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.317747,177,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.319828,645,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.320286,228,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.333188,313,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.333204,314,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.333223,314,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.335606,229,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.336009,178,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.336131,230,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.336218,179,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.336288,179,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.336348,181,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.430428,652,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.550030,130,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.604425,655,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.620181,656,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:03.870557,655,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:06.417251,657,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:06.417621,657,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:06.417771,657,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:06.417932,657,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:06.418084,657,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:06.418244,657,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:06.418475,657,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:07.012725,658,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:08.453221,203,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:08.454176,172,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:08.455175,197,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:10.191369,659,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.102428,185,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.102605,185,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.244469,186,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.265200,660,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.275224,661,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.309956,187,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.366494,323,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.399281,215,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.400957,131,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.401503,259,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.411677,206,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.501930,132,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.502163,207,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.591465,260,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.593581,662,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.593818,265,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.608376,297,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.608573,298,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.612458,299,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.733718,300,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.741693,301,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.742969,302,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.743704,661,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.744119,663,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:12.744354,664,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.027813,665,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.156280,666,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.157179,261,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.157465,245,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.157716,245,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.161090,667,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.163778,668,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.172886,661,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.173437,669,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.595144,665,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.689901,670,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.691041,671,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.750161,672,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.750634,245,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:13.757280,673,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:05:42.534352,661,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:06:48.460173,341,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:08:06.555065,674,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:08:06.708316,384,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:08:06.724980,463,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:08:06.911263,661,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:08:06.911939,675,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:08:07.203920,587,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:09:47.246750,588,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:09:47.247450,589,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:09:47.247587,590,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:10:59.648365,384,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:10:59.648865,463,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:11:00.148629,587,0.0,0,-0.11,-0.22,-0.11
2024-03-05 19:12:40.167629,588,0.0,0,-0.11,-0.22,-0.11
