timestamp,value,anomaly_score,label
2024-04-02 22:04:39.000,226,0.0,0.0
2024-04-02 22:04:39.000,177,0.0,0.0
2024-04-02 22:04:40.000,227,0.0,0.0
2024-04-02 22:04:40.000,228,0.0,0.0
2024-04-02 22:04:40.000,229,0.0,0.0
2024-04-02 22:04:40.000,178,0.0,0.0
2024-04-02 22:04:40.000,179,0.0,0.0
2024-04-02 22:04:40.000,230,0.0,0.0
2024-04-02 22:04:40.000,179,0.0,0.0
2024-04-02 22:04:40.000,181,0.0,0.0
2024-04-02 22:04:45.000,197,0.0,0.0
2024-04-02 22:04:45.000,203,0.0,0.0
2024-04-02 22:04:45.000,204,0.0,0.0
2024-04-02 22:04:45.000,205,0.0,0.0
2024-04-02 22:04:55.000,341,0.0,0.0
2024-04-02 22:05:01.000,128,0.0,0.0
2024-04-02 22:05:01.000,128,0.0,0.0
2024-04-02 22:05:01.000,128,0.0,0.0
2024-04-02 22:05:01.000,128,0.0,0.0
2024-04-02 22:05:01.000,305,0.0,0.0
2024-04-02 22:05:01.000,305,0.0,0.0
2024-04-02 22:05:01.000,305,0.0,0.0
2024-04-02 22:05:01.000,306,0.0,0.0
2024-04-02 22:05:02.000,307,0.0,0.0
2024-04-02 22:05:02.000,130,0.0,0.0
2024-04-02 22:05:16.000,307,0.0,0.0
2024-04-02 22:05:16.000,130,0.0,0.0
2024-04-02 22:05:31.000,307,0.0,0.0
2024-04-02 22:05:31.000,130,0.0,0.0
2024-04-02 22:05:46.000,130,0.0,0.0
2024-04-02 22:05:46.000,307,0.0,0.0
2024-04-02 22:06:01.000,128,0.0,0.0
2024-04-02 22:06:01.000,128,0.0,0.0
2024-04-02 22:06:01.000,128,0.0,0.0
2024-04-02 22:06:01.000,128,0.0,0.0
2024-04-02 22:06:01.000,305,0.0,0.0
2024-04-02 22:06:01.000,305,0.0,0.0
2024-04-02 22:06:01.000,305,0.0,0.0
2024-04-02 22:06:01.000,306,0.0,0.0
2024-04-02 22:06:01.000,307,0.0,0.0
2024-04-02 22:06:01.000,130,0.0,0.0
2024-04-02 22:06:16.000,307,0.0,0.0
2024-04-02 22:06:16.000,130,0.0,0.0
2024-04-02 22:06:31.000,130,0.0,0.0
2024-04-02 22:06:31.000,307,0.0,0.0
2024-04-02 22:06:46.000,130,0.0,0.0
2024-04-02 22:06:46.000,307,0.0,0.0
2024-04-02 22:07:01.000,128,0.0,0.0
2024-04-02 22:07:01.000,128,0.0,0.0
2024-04-02 22:07:01.000,128,0.0,0.0
2024-04-02 22:07:01.000,128,0.0,0.0
2024-04-02 22:07:01.000,305,0.0,0.0
2024-04-02 22:07:01.000,305,0.0,0.0
2024-04-02 22:07:01.000,305,0.0,0.0
2024-04-02 22:07:01.000,306,0.0,0.0
