timestamp,value,anomaly_score,label
2024-01-23 14:14:57.000000,435,0.0,0.0
2024-01-23 14:14:57.000000,443,0.0,0.0
2024-01-23 14:14:57.000000,245,0.0,0.0
2024-01-23 14:14:57.000000,435,0.0,0.0
2024-01-23 14:14:57.000000,442,0.0,0.0
2024-01-23 14:14:57.000000,440,0.0,0.0
2024-01-23 14:14:57.000000,439,0.0,0.0
2024-01-23 14:14:57.000000,438,0.0,0.0
2024-01-23 14:14:57.000000,437,0.0,0.0
2024-01-23 14:14:57.000000,256,1.0,0.0
2024-01-23 14:14:57.000000,436,0.0,0.0
2024-01-23 14:14:57.000000,435,0.0,0.0
2024-01-23 14:14:57.000000,434,0.0,0.0
2024-01-23 14:14:57.000000,433,0.0,0.0
2024-01-23 14:14:57.000000,432,0.0,0.0
2024-01-23 14:14:57.000000,431,0.0,0.0
2024-01-23 14:14:57.000000,176,0.0,0.0
2024-01-23 14:14:57.000000,189,0.0,0.0
2024-01-23 14:14:57.000000,195,0.0,0.0
2024-01-23 14:14:58.000000,445,0.0,0.0
2024-01-23 14:14:58.000000,444,0.0,0.0
2024-01-23 14:14:58.000000,212,0.0,0.0
2024-01-23 14:14:59.000000,203,0.0,0.0
2024-01-23 14:14:59.000000,205,1.0,0.0
2024-01-23 14:14:59.000000,143,0.0,0.0
2024-01-23 14:14:59.000000,144,0.0,0.0
2024-01-23 14:14:59.000000,204,1.0,0.0
2024-01-23 14:14:59.000000,197,0.0,0.0
2024-01-23 14:14:59.000000,143,0.0,0.0
2024-01-23 14:15:01.000000,198,0.0,0.0
2024-01-23 14:15:01.000000,518,1.0,0.0
2024-01-23 14:15:01.000000,145,0.0,0.0
2024-01-23 14:15:01.000000,143,0.0,0.0
2024-01-23 14:15:01.000000,143,0.0,0.0
2024-01-23 14:15:02.000000,257,0.0,0.0
2024-01-23 14:15:02.000000,198,0.0,0.0
2024-01-23 14:15:02.000000,274,0.0,0.0
2024-01-23 14:15:02.000000,272,0.0,0.0
2024-01-23 14:15:02.000000,273,0.0,0.0
2024-01-23 14:15:02.000000,196,0.0,0.0
2024-01-23 14:15:09.000000,203,0.0,0.0
2024-01-23 14:15:09.000000,200,0.0,0.0
2024-01-23 14:15:09.000000,197,0.0,0.0
2024-01-23 14:15:09.000000,143,0.0,0.0
2024-01-23 14:15:09.000000,143,0.0,0.0
2024-01-23 14:15:09.000000,145,0.0,0.0
2024-01-23 14:15:09.000000,144,0.0,0.0
2024-01-23 14:15:09.000000,143,0.0,0.0
2024-01-23 14:15:09.000000,204,1.0,0.0
2024-01-23 14:15:09.000000,205,1.0,0.0
2024-01-23 14:15:09.000000,143,0.0,0.0
2024-01-23 14:15:10.000000,200,0.0,0.0
2024-01-23 14:15:12.000000,443,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,451,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,450,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,449,0.0,0.0
2024-01-23 14:15:12.000000,435,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,447,1.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,446,0.0,0.0
2024-01-23 14:15:12.000000,352,0.0,0.0
2024-01-23 14:15:12.000000,266,0.0,0.0
2024-01-23 14:15:12.000000,353,0.0,0.0
2024-01-23 14:15:12.000000,448,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,452,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,455,0.0,0.0
2024-01-23 14:15:12.000000,456,0.0,0.0
2024-01-23 14:15:12.000000,454,0.0,0.0
2024-01-23 14:15:12.000000,458,1.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,257,0.0,0.0
2024-01-23 14:15:12.000000,457,1.0,0.0
2024-01-23 14:15:12.000000,353,0.0,0.0
2024-01-23 14:15:12.000000,353,0.0,0.0
2024-01-23 14:15:19.000000,143,0.0,0.0
2024-01-23 14:15:19.000000,197,0.0,0.0
2024-01-23 14:15:19.000000,143,0.0,0.0
2024-01-23 14:15:19.000000,145,0.0,0.0
2024-01-23 14:15:19.000000,143,0.0,0.0
